t0,V,family,rung,charge,spin_odd,rung_pair,leg_pair_right
1.2,0.2,intertwined_lambda16,54,0.8583818812207322,0.09143556440918092,8.190399702193696e-11,-4.571771450591323e-11
1.2,0.2,intertwined_lambda16,55,0.8468150846710583,-0.0005964590953604919,1.1317969440630045e-10,-6.94665107267797e-11
1.2,0.2,intertwined_lambda16,56,0.8579757586574056,-0.09035499150996522,5.1756044212275317e-11,2.9967803812952943e-12
1.2,0.2,intertwined_lambda16,57,0.8868000581660049,0.16896872928295076,1.313356676955027e-10,1.0849467334886963e-10
1.2,0.2,intertwined_lambda16,58,0.9218046954462351,-0.22785774917888174,-1.4293787461228076e-11,6.051975499711034e-12
1.2,0.2,intertwined_lambda16,59,0.9527755871938846,0.2667265054112061,-6.178822704634594e-11,4.7874379420496695e-11
1.2,0.2,intertwined_lambda16,60,0.9748953440119603,-0.2889354556150331,-5.652286387774145e-11,1.9812682954283203e-11
1.2,0.2,intertwined_lambda16,61,0.9882558145142788,0.29730423396280464,-1.3532136785082366e-11,-5.347900911142958e-12
1.2,0.2,intertwined_lambda16,62,0.9951049938478987,-0.2920239645022026,-7.625614019477805e-13,2.233492448157092e-12
1.2,0.2,intertwined_lambda16,63,0.9971912171427121,0.27814487235770335,7.071906098741494e-13,-9.527901784221176e-13
1.2,0.2,intertwined_lambda16,64,1.0009308423272611,-0.2314357629799806,1.2206615555695348e-12,
