run_id,selection,geometry,V,t0,distance,count,mean,mean_abs,std
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,2,46,0.013257776309659026,0.013257776309659026,0.015201892219415297
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,3,45,0.004473085023206748,0.004473085023206748,0.006026146961266644
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,4,44,0.001633712276920579,0.001633712276920579,0.002061538300661133
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,5,43,0.0006717708501383213,0.0006717708501383213,0.0007755566735229738
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,6,42,0.00023367595972766125,0.00023367595972766125,0.000253775467958284
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,7,41,7.06492253378874e-05,7.06492253378874e-05,7.496076021893556e-05
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,8,40,1.9458930551834565e-05,1.9458930551834565e-05,2.114409929150691e-05
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,9,39,4.835009630818243e-06,4.835009630818243e-06,5.543634540353428e-06
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,10,38,1.1259247899941377e-06,1.1259247899941377e-06,1.354022230547191e-06
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,11,37,2.632852664818092e-07,2.6328620915861124e-07,3.0179148414046325e-07
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,12,36,7.332771929844148e-08,7.332838488106956e-08,7.502820257992044e-08
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,13,35,2.8880173576721725e-08,2.8880173576721725e-08,4.212628674608768e-08
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,14,34,1.3455173117792032e-08,1.3456188438488317e-08,2.4070179881711363e-08
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,15,33,5.858407917312032e-09,5.859535037735427e-09,1.0998292453208523e-08
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,16,32,2.233413207234e-09,2.2388068105774127e-09,4.1213849382326366e-09
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,17,31,7.672815417500915e-10,7.792374928919374e-10,1.345133581572533e-09
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,18,30,2.38034551099227e-10,2.541962201415814e-10,4.1782891054052644e-10
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,19,29,6.785168568642609e-11,7.679591549835314e-11,1.198536879581072e-10
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,20,28,1.0651629469733851e-11,3.07850964639267e-11,4.4203306447170965e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,21,27,2.672842574482943e-12,2.084438076221084e-11,2.933125331675246e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,22,26,1.0305210477383013e-12,2.108676438379745e-11,2.983384203651701e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,23,25,9.114361754555979e-12,2.078613715826606e-11,2.7218285738506343e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,24,24,9.526451878114188e-12,1.789356419057248e-11,2.449955256753249e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,25,23,1.0441741143312852e-11,1.7848240563672422e-11,2.1914081469261567e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,26,22,7.658716074945403e-12,1.8656619304743742e-11,2.475415799541262e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,27,21,3.464594819203656e-12,1.6815162724518e-11,2.2022394118618328e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,28,20,-7.503980438155955e-13,1.747962794677602e-11,2.1834650928064674e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,29,19,1.5022042343893883e-12,1.658396878331025e-11,2.1010881614687156e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,30,18,-5.026235845193181e-13,1.3760522241776437e-11,1.785233138445137e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,31,17,-8.518508566558572e-13,1.3893115475956716e-11,1.7485978096393703e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,32,16,-2.5002020784427328e-12,1.455191523290253e-11,1.8419412819140032e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,33,15,-4.002998431104082e-12,1.34319836207286e-11,1.6984357640273496e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,34,14,-3.2945650145346217e-12,1.3141922659886819e-11,1.606472268083377e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,35,13,-3.9579811485269564e-12,1.2146384099203055e-11,1.4645998317202826e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,36,12,1.7587710051332928e-12,1.036719554065731e-11,1.1549527742279035e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,37,11,-1.6125113258392907e-13,1.1527706514641359e-11,1.2676171446872918e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,38,10,-3.3478550362883103e-12,1.111099301719381e-11,1.1683793459470998e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,39,9,-8.65814771225864e-12,1.0771823537358386e-11,8.807440817719116e-12
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,40,8,-6.844461073290667e-12,1.0024671165064991e-11,1.0501106199421443e-11
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,41,7,-5.429457113439786e-12,7.641653243612936e-12,8.090508789456515e-12
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,42,6,-9.859489500090823e-13,5.576496021119419e-12,6.903567228825096e-12
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,43,5,-9.983269841491559e-13,6.029399260076182e-12,7.008854747965924e-12
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,44,4,-1.3947412882346504e-12,5.075248643571817e-12,5.219737715313097e-12
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,45,3,-5.861195705731232e-12,5.861195705731232e-12,2.5964423989040652e-12
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,46,2,-5.688206484102306e-12,5.688206484102306e-12,1.8843096347199884e-12
cubic_unfrustrated__V_+0.0__t0_1.4,cubic_unfrustrated,cubic_unfrustrated,0.0,1.4,47,1,-3.321380951972646e-12,3.321380951972646e-12,0.0
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,1,47,0.05481776626032513,0.05481776626032513,0.009805889020634197
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,2,46,0.010597190452127158,0.010597190452127158,0.00739037280041251
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,3,45,0.0035740234696755926,0.0035740234696755926,0.0034991082440065558
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,4,44,0.0034612086016301957,0.0034612086016301957,0.0034564637671886922
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,5,43,0.002095855973447678,0.002095855973447678,0.002166562725697083
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,6,42,0.0011986952016614192,0.0011986952016614192,0.0012434795373616053
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,7,41,0.0007369250749580514,0.0007369250749580514,0.0007874153307184388
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,8,40,0.0003922939708442566,0.0003922939708442566,0.00043312517708795083
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,9,39,0.00020374408872329724,0.00020374408872329724,0.00023529111127715727
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,10,38,0.00010116026879576998,0.00010116026879576998,0.00012248034569064124
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,11,37,4.774017682521545e-05,4.774017682521545e-05,5.937442996934357e-05
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,12,36,2.180311759935321e-05,2.180311759935321e-05,2.705228044450725e-05
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,13,35,9.732504876993192e-06,9.732504876993192e-06,1.1251857506824323e-05
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,14,34,4.395211606068597e-06,4.395211606068597e-06,4.177898489504455e-06
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,15,33,2.1140901043102202e-06,2.1140901043102202e-06,1.4441396786819193e-06
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,16,32,1.143646772619824e-06,1.143646772619824e-06,7.341760415102701e-07
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,17,31,6.889620575706969e-07,6.889620575706969e-07,5.71619645377185e-07
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,18,30,4.381792210929435e-07,4.381792210929435e-07,4.2276199173684363e-07
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,19,29,2.792304752778086e-07,2.792304752778086e-07,2.8540498246356067e-07
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,20,28,1.7240738792223094e-07,1.7240738792223094e-07,1.8098147524901083e-07
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,21,27,1.0185353434354787e-07,1.0185353434354787e-07,1.0988929158948858e-07
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,22,26,5.731284204972012e-08,5.731284204972012e-08,6.436279716782934e-08
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,23,25,3.067859533060905e-08,3.067859533060905e-08,3.638680745758256e-08
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,24,24,1.565916860556039e-08,1.565916860556039e-08,1.977728182339269e-08
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,25,23,7.67156141703807e-09,7.67156141703807e-09,1.0243334674463378e-08
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,26,22,3.6288385430940196e-09,3.6288385430940196e-09,5.008485393327929e-09
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,27,21,1.6730287080270828e-09,1.6730287080270828e-09,2.2829837746018323e-09
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,28,20,7.613261187188471e-10,7.613261187188471e-10,9.532574168014257e-10
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,29,19,3.53123562145018e-10,3.53123562145018e-10,3.546673618374596e-10
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,30,18,1.7484942876533359e-10,1.7484942876533359e-10,1.1428114279959169e-10
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,31,17,9.755563983780516e-11,9.755563983780516e-11,5.45460701302277e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,32,16,6.171938661913301e-11,6.171938661913301e-11,4.302365675732244e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,33,15,3.9355384437437004e-11,4.0054963322096526e-11,3.5003740449940334e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,34,14,2.8050842286228222e-11,3.185084429834355e-11,3.4262340465524014e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,35,13,2.4089696099778642e-11,2.5982869507318648e-11,3.136846855315597e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,36,12,1.9840249477408762e-11,2.213824650787465e-11,2.841785736060754e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,37,11,2.287056624958611e-11,2.4026333820161768e-11,3.019146728279724e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,38,10,2.2961730786985907e-11,2.5661999579741716e-11,3.73531814501701e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,39,9,6.750868204331081e-12,1.605374088750102e-11,2.0154840999498366e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,40,8,-4.868550076532451e-12,1.5932615727798243e-11,1.897454032447356e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,41,7,-9.468740320364152e-12,2.627569304788562e-11,2.7678918626247188e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,42,6,-1.9269571773943788e-11,3.773824408363856e-11,3.82007720654094e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,43,5,-4.6500134988552894e-11,5.74663242241844e-11,5.0437107150096575e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,44,4,-9.415205057933472e-11,9.415205057933472e-11,5.304899144341642e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,45,3,-1.3834426933354012e-10,1.3834426933354012e-10,4.1854283171462457e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,46,2,-1.4664469534450134e-10,1.4664469534450134e-10,4.594986061194283e-11
square__V_-0.2__t0_1.0,square,square,-0.2,1.0,47,1,-1.223511385107182e-10,1.223511385107182e-10,0.0
square__V_+0.0__t0_0.8,square,square,0.0,0.8,1,47,0.05301955193791117,0.05301955193791117,0.014210701168895336
square__V_+0.0__t0_0.8,square,square,0.0,0.8,2,46,0.006304523031728538,0.006304523031728538,0.005178249141116678
square__V_+0.0__t0_0.8,square,square,0.0,0.8,3,45,0.0018420129444163115,0.0018420129444163115,0.0022392298915093504
square__V_+0.0__t0_0.8,square,square,0.0,0.8,4,44,0.0016262969721919298,0.0016262969721919298,0.0019439961789416219
square__V_+0.0__t0_0.8,square,square,0.0,0.8,5,43,0.0005453844727297459,0.0005453844727297459,0.0007037488681267656
square__V_+0.0__t0_0.8,square,square,0.0,0.8,6,42,0.0002720269476450783,0.0002720269476450783,0.00033123899874796994
square__V_+0.0__t0_0.8,square,square,0.0,0.8,7,41,0.0001243937016909613,0.0001243937016909613,0.0001639446194221143
square__V_+0.0__t0_0.8,square,square,0.0,0.8,8,40,3.778064718094542e-05,3.778064718094542e-05,4.945486101105595e-05
square__V_+0.0__t0_0.8,square,square,0.0,0.8,9,39,1.691013629244685e-05,1.6925793131459595e-05,2.3843486202992518e-05
square__V_+0.0__t0_0.8,square,square,0.0,0.8,10,38,4.727091942315925e-06,4.727091942315925e-06,6.737726321271793e-06
square__V_+0.0__t0_0.8,square,square,0.0,0.8,11,37,1.6051944883360362e-06,1.6057485006869163e-06,2.3957422857862907e-06
square__V_+0.0__t0_0.8,square,square,0.0,0.8,12,36,4.450260785886262e-07,4.450260785886262e-07,6.523360359123689e-07
square__V_+0.0__t0_0.8,square,square,0.0,0.8,13,35,1.2111469485908446e-07,1.2111469485908446e-07,1.6306886622151752e-07
square__V_+0.0__t0_0.8,square,square,0.0,0.8,14,34,3.2442805775550535e-08,3.2442805775550535e-08,3.679812470665859e-08
square__V_+0.0__t0_0.8,square,square,0.0,0.8,15,33,1.2206693652674545e-08,1.2206693652674545e-08,9.5479313517583e-09
square__V_+0.0__t0_0.8,square,square,0.0,0.8,16,32,4.971015734938982e-09,4.971015734938982e-09,5.6769118482593326e-09
square__V_+0.0__t0_0.8,square,square,0.0,0.8,17,31,2.6980404904254974e-09,2.6980404904254974e-09,3.38506786352648e-09
square__V_+0.0__t0_0.8,square,square,0.0,0.8,18,30,1.451293283628867e-09,1.451293283628867e-09,1.8909686919822787e-09
square__V_+0.0__t0_0.8,square,square,0.0,0.8,19,29,6.745819290012074e-10,6.773299363439269e-10,8.641500049668148e-10
square__V_+0.0__t0_0.8,square,square,0.0,0.8,20,28,3.342102741909037e-10,3.3581190290210454e-10,4.2024636158029644e-10
square__V_+0.0__t0_0.8,square,square,0.0,0.8,21,27,1.420313281668493e-10,1.430734825127996e-10,1.7758413290639694e-10
square__V_+0.0__t0_0.8,square,square,0.0,0.8,22,26,6.419141183641406e-11,6.5336144784139e-11,7.855923449055292e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,23,25,2.974605317907725e-11,3.2361246295220664e-11,3.7722119333719487e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,24,24,1.1960308833702119e-11,1.8322369137668356e-11,2.425641889828705e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,25,23,4.252258577852932e-12,1.693216860036583e-11,2.7662883311200257e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,26,22,-2.6209126842103903e-12,1.3052123442483367e-11,1.8974151207223848e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,27,21,-5.720060816139682e-12,1.2143057572278669e-11,1.5187145801951518e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,28,20,-7.56637240333742e-12,1.501274253166455e-11,1.980418345027247e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,29,19,-1.3332401175140034e-11,1.4730638885005417e-11,1.6309239628853647e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,30,18,-1.2852773261407925e-11,1.52506654104563e-11,1.599844207371932e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,31,17,-1.2986966906503597e-11,1.7875056863693767e-11,1.9915435974305883e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,32,16,-1.0568134577891523e-11,1.7018836641579487e-11,2.526896055173444e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,33,15,-9.7344740275041e-12,1.693209078031226e-11,2.4945375436745962e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,34,14,-7.450883313382765e-12,1.3826750773670834e-11,1.7828224214612724e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,35,13,-8.363542060184083e-12,1.7799434940623408e-11,2.7351341943258855e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,36,12,-4.716740257137857e-12,1.7650432795202998e-11,2.9844181408417675e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,37,11,1.735130632460973e-12,1.0459961006643771e-11,1.1702283331832327e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,38,10,2.74155748191843e-12,1.267216927991796e-11,1.5002609599184304e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,39,9,1.169662456707403e-11,1.5480957654125405e-11,1.4529166870142484e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,40,8,1.3475888517568557e-11,1.911959926536393e-11,1.983153214782497e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,41,7,9.953804365906097e-12,2.278387394534127e-11,2.5550739834826506e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,42,6,2.0820841940869934e-11,2.0820841940869934e-11,1.2176608263673136e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,43,5,1.882367945577361e-11,1.882367945577361e-11,8.153474647168247e-12
square__V_+0.0__t0_0.8,square,square,0.0,0.8,44,4,2.8784153048666974e-11,2.8784153048666974e-11,8.7173952986482e-12
square__V_+0.0__t0_0.8,square,square,0.0,0.8,45,3,3.953124074061498e-11,3.953124074061498e-11,1.1458141024222355e-11
square__V_+0.0__t0_0.8,square,square,0.0,0.8,46,2,5.135821737929123e-11,5.135821737929123e-11,4.790478558256681e-12
square__V_+0.0__t0_0.8,square,square,0.0,0.8,47,1,9.263126701510014e-11,9.263126701510014e-11,0.0
square__V_+0.0__t0_1.0,square,square,0.0,1.0,1,47,0.053441282637585685,0.053441282637585685,0.009305974025249856
square__V_+0.0__t0_1.0,square,square,0.0,1.0,2,46,0.009579560315525286,0.009579560315525286,0.006724309255750046
square__V_+0.0__t0_1.0,square,square,0.0,1.0,3,45,0.0027930721750841054,0.0027930721750841054,0.0028587563000497156
square__V_+0.0__t0_1.0,square,square,0.0,1.0,4,44,0.0027932278363779445,0.0027932278363779445,0.002900183862040083
square__V_+0.0__t0_1.0,square,square,0.0,1.0,5,43,0.0015866460535962775,0.0015866460535962775,0.0017188039548037518
square__V_+0.0__t0_1.0,square,square,0.0,1.0,6,42,0.0008411610074350022,0.0008411610074350022,0.0009125549976264912
square__V_+0.0__t0_1.0,square,square,0.0,1.0,7,41,0.0004990319282978503,0.0004990319282978503,0.0005591579525422107
square__V_+0.0__t0_1.0,square,square,0.0,1.0,8,40,0.0002461643826179603,0.0002461643826179603,0.00028576626939175485
square__V_+0.0__t0_1.0,square,square,0.0,1.0,9,39,0.00011919033345885093,0.00011919033345885093,0.0001448999383346894
square__V_+0.0__t0_1.0,square,square,0.0,1.0,10,38,5.527172968492798e-05,5.527172968492798e-05,7.050464767336389e-05
square__V_+0.0__t0_1.0,square,square,0.0,1.0,11,37,2.4045638913958182e-05,2.4045638913958182e-05,3.1450821729432375e-05
square__V_+0.0__t0_1.0,square,square,0.0,1.0,12,36,1.0054330311490866e-05,1.0054330311490866e-05,1.319845270684736e-05
square__V_+0.0__t0_1.0,square,square,0.0,1.0,13,35,4.0646463914680935e-06,4.0646463914680935e-06,5.018558098489122e-06
square__V_+0.0__t0_1.0,square,square,0.0,1.0,14,34,1.6589966253372882e-06,1.6589966253372882e-06,1.6840811628383936e-06
square__V_+0.0__t0_1.0,square,square,0.0,1.0,15,33,7.279601796586324e-07,7.279601796586324e-07,5.277559733234657e-07
square__V_+0.0__t0_1.0,square,square,0.0,1.0,16,32,3.7204472632873754e-07,3.7204472632873754e-07,2.6477901387185513e-07
square__V_+0.0__t0_1.0,square,square,0.0,1.0,17,31,2.166543531914256e-07,2.166543531914256e-07,1.9921194239367622e-07
square__V_+0.0__t0_1.0,square,square,0.0,1.0,18,30,1.3315754600529202e-07,1.3315754600529202e-07,1.3848975962060576e-07
square__V_+0.0__t0_1.0,square,square,0.0,1.0,19,29,8.146959121509081e-08,8.146959121509081e-08,8.827329171390741e-08
square__V_+0.0__t0_1.0,square,square,0.0,1.0,20,28,4.785000700694152e-08,4.785000700694152e-08,5.296539782526336e-08
square__V_+0.0__t0_1.0,square,square,0.0,1.0,21,27,2.6735656745278176e-08,2.6735656745278176e-08,3.0420968901138515e-08
square__V_+0.0__t0_1.0,square,square,0.0,1.0,22,26,1.4172021299063117e-08,1.4172021299063117e-08,1.6825931006114935e-08
square__V_+0.0__t0_1.0,square,square,0.0,1.0,23,25,7.115381689079084e-09,7.122150772814492e-09,8.944287049717283e-09
square__V_+0.0__t0_1.0,square,square,0.0,1.0,24,24,3.404669298002802e-09,3.4210009494928096e-09,4.545793116561822e-09
square__V_+0.0__t0_1.0,square,square,0.0,1.0,25,23,1.5382491021784087e-09,1.566378539980065e-09,2.1870874480106064e-09
square__V_+0.0__t0_1.0,square,square,0.0,1.0,26,22,6.520992638886526e-10,6.973697124807297e-10,9.95818797392606e-10
square__V_+0.0__t0_1.0,square,square,0.0,1.0,27,21,2.403351752308803e-10,3.095663320054244e-10,4.229441369719234e-10
square__V_+0.0__t0_1.0,square,square,0.0,1.0,28,20,6.066565731527509e-11,1.4552817681261023e-10,1.7913260830525003e-10
square__V_+0.0__t0_1.0,square,square,0.0,1.0,29,19,-3.2843662065097477e-13,8.248048778117161e-11,1.0498873105975928e-10
square__V_+0.0__t0_1.0,square,square,0.0,1.0,30,18,-1.6310429221897702e-11,6.982126169877064e-11,9.675384661417275e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,31,17,-2.254920113571959e-11,6.9473157516355e-11,9.547184920871233e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,32,16,-2.6240838052415828e-11,6.9970746508621e-11,8.856433957744661e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,33,15,-2.792775727732655e-11,5.895273284517072e-11,6.156640545660325e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,34,14,-4.656350720086789e-11,6.601379825973305e-11,6.5240161677608e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,35,13,-6.010042271833754e-11,7.011547368850684e-11,5.89768921444761e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,36,12,-7.888132598968581e-11,7.888132598968581e-11,6.708138202623835e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,37,11,-8.068106429634978e-11,8.068106429634978e-11,8.17789582573083e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,38,10,-9.492317146899474e-11,9.492317146899474e-11,8.259193668849855e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,39,9,-1.0325189521668642e-10,1.0325189521668642e-10,7.349703714084313e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,40,8,-9.732411487177554e-11,9.732411487177554e-11,3.838191336270132e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,41,7,-1.205748704121345e-10,1.205748704121345e-10,5.823484074329416e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,42,6,-1.460137172358393e-10,1.460137172358393e-10,6.349537194805252e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,43,5,-1.7908320147440315e-10,1.7908320147440315e-10,2.3794672111282558e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,44,4,-2.0225777385193845e-10,2.0225777385193845e-10,3.568850946950859e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,45,3,-2.3331458964539767e-10,2.3331458964539767e-10,6.434870063217617e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,46,2,-2.6179673000424383e-10,2.6179673000424383e-10,4.6175728126611346e-11
square__V_+0.0__t0_1.0,square,square,0.0,1.0,47,1,-2.829303129814453e-10,2.829303129814453e-10,0.0
square__V_+0.0__t0_1.2,square,square,0.0,1.2,1,47,0.05394759391117491,0.05394759391117491,0.006001319542042092
square__V_+0.0__t0_1.2,square,square,0.0,1.2,2,46,0.014892385146448197,0.014892385146448197,0.009862086114799171
square__V_+0.0__t0_1.2,square,square,0.0,1.2,3,45,0.006421016068973769,0.006421016068973769,0.005606725968684257
square__V_+0.0__t0_1.2,square,square,0.0,1.2,4,44,0.005419713805543805,0.005419713805543805,0.004879354173408633
square__V_+0.0__t0_1.2,square,square,0.0,1.2,5,43,0.004231015240821133,0.004231015240821133,0.0038641195853593015
square__V_+0.0__t0_1.2,square,square,0.0,1.2,6,42,0.00287254924587455,0.00287254924587455,0.0026390155477564138
square__V_+0.0__t0_1.2,square,square,0.0,1.2,7,41,0.0019214480731588475,0.0019214480731588475,0.0017902097189747836
